phase6b_scenario,candidate_id,minimum_usable_windows,scenario_pass_but_zero_usable_window,scenario_pass_but_below_minimum,scenario_fail_but_meets_minimum,both_pass,both_fail,scenario_failure_reasons_among_fail_but_meets_minimum,bis_10_100_fraction_reason_but_meets_minimum,selected
strict,sqi_not_required__bis20s__drug600s,120,0,0,740,1723,7,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":5,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_not_required__bis20s__drug600s,300,0,16,675,1707,72,"{""anesthesia_duration_lt_60m"":3,""bis_10_100_fraction_lt_90pct"":671,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":254}",671,false
strict,sqi_not_required__bis20s__drug600s,600,0,293,283,1430,464,"{""bis_10_100_fraction_lt_90pct"":280,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":83}",280,false
strict,sqi_not_required__bis30s__drug30s,30,0,0,743,1723,4,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug30s,60,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":7,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug30s,120,0,0,740,1723,7,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":5,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_not_required__bis30s__drug30s,300,0,16,675,1707,72,"{""anesthesia_duration_lt_60m"":3,""bis_10_100_fraction_lt_90pct"":671,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":254}",671,false
strict,sqi_not_required__bis30s__drug30s,600,0,294,277,1429,470,"{""bis_10_100_fraction_lt_90pct"":274,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":82}",274,false
strict,sqi_not_required__bis30s__drug60s,30,0,0,743,1723,4,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug60s,60,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":7,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug60s,120,0,0,740,1723,7,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":5,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_not_required__bis30s__drug60s,300,0,16,675,1707,72,"{""anesthesia_duration_lt_60m"":3,""bis_10_100_fraction_lt_90pct"":671,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":254}",671,false
strict,sqi_not_required__bis30s__drug60s,600,0,294,277,1429,470,"{""bis_10_100_fraction_lt_90pct"":274,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":82}",274,false
strict,sqi_not_required__bis30s__drug120s,30,0,0,743,1723,4,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug120s,60,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":7,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug120s,120,0,0,740,1723,7,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":5,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_not_required__bis30s__drug120s,300,0,16,675,1707,72,"{""anesthesia_duration_lt_60m"":3,""bis_10_100_fraction_lt_90pct"":671,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":254}",671,false
strict,sqi_not_required__bis30s__drug120s,600,0,292,279,1431,468,"{""bis_10_100_fraction_lt_90pct"":276,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":82}",276,false
strict,sqi_not_required__bis30s__drug300s,30,0,0,743,1723,4,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug300s,60,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":7,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug300s,120,0,0,740,1723,7,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":5,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_not_required__bis30s__drug300s,300,0,16,676,1707,71,"{""anesthesia_duration_lt_60m"":3,""bis_10_100_fraction_lt_90pct"":672,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":254}",672,false
strict,sqi_not_required__bis30s__drug300s,600,0,290,281,1433,466,"{""bis_10_100_fraction_lt_90pct"":278,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":82}",278,false
strict,sqi_not_required__bis30s__drug600s,30,0,0,743,1723,4,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug600s,60,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":723,""common_span_lt_30m"":7,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":293}",723,false
strict,sqi_not_required__bis30s__drug600s,120,0,0,740,1723,7,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":5,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_not_required__bis30s__drug600s,300,0,16,677,1707,70,"{""anesthesia_duration_lt_60m"":3,""bis_10_100_fraction_lt_90pct"":673,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":255}",673,false
strict,sqi_not_required__bis30s__drug600s,600,0,290,284,1433,463,"{""bis_10_100_fraction_lt_90pct"":281,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":83}",281,false
strict,sqi_ge_20__bis10s__drug30s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis10s__drug30s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis10s__drug30s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis10s__drug30s,300,0,21,613,1702,134,"{""bis_10_100_fraction_lt_90pct"":609,""sqi_ge_50_fraction_lt_80pct"":210}",609,false
strict,sqi_ge_20__bis10s__drug30s,600,0,342,218,1381,529,"{""bis_10_100_fraction_lt_90pct"":215,""sqi_ge_50_fraction_lt_80pct"":57}",215,false
strict,sqi_ge_20__bis10s__drug60s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis10s__drug60s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis10s__drug60s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis10s__drug60s,300,0,21,614,1702,133,"{""bis_10_100_fraction_lt_90pct"":610,""sqi_ge_50_fraction_lt_80pct"":211}",610,false
strict,sqi_ge_20__bis10s__drug60s,600,0,342,218,1381,529,"{""bis_10_100_fraction_lt_90pct"":215,""sqi_ge_50_fraction_lt_80pct"":57}",215,false
strict,sqi_ge_20__bis10s__drug120s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis10s__drug120s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis10s__drug120s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis10s__drug120s,300,0,21,614,1702,133,"{""bis_10_100_fraction_lt_90pct"":610,""sqi_ge_50_fraction_lt_80pct"":211}",610,false
strict,sqi_ge_20__bis10s__drug120s,600,0,342,219,1381,528,"{""bis_10_100_fraction_lt_90pct"":216,""sqi_ge_50_fraction_lt_80pct"":58}",216,false
strict,sqi_ge_20__bis10s__drug300s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis10s__drug300s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis10s__drug300s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis10s__drug300s,300,0,21,614,1702,133,"{""bis_10_100_fraction_lt_90pct"":610,""sqi_ge_50_fraction_lt_80pct"":211}",610,false
strict,sqi_ge_20__bis10s__drug300s,600,0,341,219,1382,528,"{""bis_10_100_fraction_lt_90pct"":216,""sqi_ge_50_fraction_lt_80pct"":58}",216,false
strict,sqi_ge_20__bis10s__drug600s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis10s__drug600s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis10s__drug600s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis10s__drug600s,300,0,21,614,1702,133,"{""bis_10_100_fraction_lt_90pct"":610,""sqi_ge_50_fraction_lt_80pct"":211}",610,false
strict,sqi_ge_20__bis10s__drug600s,600,0,341,219,1382,528,"{""bis_10_100_fraction_lt_90pct"":216,""sqi_ge_50_fraction_lt_80pct"":58}",216,false
strict,sqi_ge_20__bis20s__drug30s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis20s__drug30s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis20s__drug30s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis20s__drug30s,300,0,19,618,1704,129,"{""bis_10_100_fraction_lt_90pct"":614,""sqi_ge_50_fraction_lt_80pct"":214}",614,false
strict,sqi_ge_20__bis20s__drug30s,600,0,335,223,1388,524,"{""bis_10_100_fraction_lt_90pct"":220,""sqi_ge_50_fraction_lt_80pct"":60}",220,false
strict,sqi_ge_20__bis20s__drug60s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis20s__drug60s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis20s__drug60s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis20s__drug60s,300,0,19,618,1704,129,"{""bis_10_100_fraction_lt_90pct"":614,""sqi_ge_50_fraction_lt_80pct"":214}",614,false
strict,sqi_ge_20__bis20s__drug60s,600,0,335,224,1388,523,"{""bis_10_100_fraction_lt_90pct"":221,""sqi_ge_50_fraction_lt_80pct"":61}",221,false
strict,sqi_ge_20__bis20s__drug120s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis20s__drug120s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis20s__drug120s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis20s__drug120s,300,0,19,618,1704,129,"{""bis_10_100_fraction_lt_90pct"":614,""sqi_ge_50_fraction_lt_80pct"":214}",614,false
strict,sqi_ge_20__bis20s__drug120s,600,0,335,224,1388,523,"{""bis_10_100_fraction_lt_90pct"":221,""sqi_ge_50_fraction_lt_80pct"":61}",221,false
strict,sqi_ge_20__bis20s__drug300s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis20s__drug300s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis20s__drug300s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis20s__drug300s,300,0,19,618,1704,129,"{""bis_10_100_fraction_lt_90pct"":614,""sqi_ge_50_fraction_lt_80pct"":214}",614,false
strict,sqi_ge_20__bis20s__drug300s,600,0,334,224,1389,523,"{""bis_10_100_fraction_lt_90pct"":221,""sqi_ge_50_fraction_lt_80pct"":61}",221,false
strict,sqi_ge_20__bis20s__drug600s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis20s__drug600s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis20s__drug600s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis20s__drug600s,300,0,19,618,1704,129,"{""bis_10_100_fraction_lt_90pct"":614,""sqi_ge_50_fraction_lt_80pct"":214}",614,false
strict,sqi_ge_20__bis20s__drug600s,600,0,334,224,1389,523,"{""bis_10_100_fraction_lt_90pct"":221,""sqi_ge_50_fraction_lt_80pct"":61}",221,false
strict,sqi_ge_20__bis30s__drug30s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis30s__drug30s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis30s__drug30s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis30s__drug30s,300,0,19,621,1704,126,"{""bis_10_100_fraction_lt_90pct"":617,""sqi_ge_50_fraction_lt_80pct"":216}",617,false
strict,sqi_ge_20__bis30s__drug30s,600,0,330,226,1393,521,"{""bis_10_100_fraction_lt_90pct"":223,""sqi_ge_50_fraction_lt_80pct"":60}",223,false
strict,sqi_ge_20__bis30s__drug60s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis30s__drug60s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis30s__drug60s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis30s__drug60s,300,0,19,621,1704,126,"{""bis_10_100_fraction_lt_90pct"":617,""sqi_ge_50_fraction_lt_80pct"":216}",617,false
strict,sqi_ge_20__bis30s__drug60s,600,0,330,227,1393,520,"{""bis_10_100_fraction_lt_90pct"":224,""sqi_ge_50_fraction_lt_80pct"":61}",224,false
strict,sqi_ge_20__bis30s__drug120s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis30s__drug120s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis30s__drug120s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis30s__drug120s,300,0,19,622,1704,125,"{""bis_10_100_fraction_lt_90pct"":618,""sqi_ge_50_fraction_lt_80pct"":217}",618,false
strict,sqi_ge_20__bis30s__drug120s,600,0,330,227,1393,520,"{""bis_10_100_fraction_lt_90pct"":224,""sqi_ge_50_fraction_lt_80pct"":61}",224,false
strict,sqi_ge_20__bis30s__drug300s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis30s__drug300s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis30s__drug300s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis30s__drug300s,300,0,19,622,1704,125,"{""bis_10_100_fraction_lt_90pct"":618,""sqi_ge_50_fraction_lt_80pct"":217}",618,false
strict,sqi_ge_20__bis30s__drug300s,600,0,329,227,1394,520,"{""bis_10_100_fraction_lt_90pct"":224,""sqi_ge_50_fraction_lt_80pct"":61}",224,false
strict,sqi_ge_20__bis30s__drug600s,30,0,0,742,1723,5,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":722,""common_span_lt_30m"":8,""propofol_positive_count_lt_3"":1,""remifentanil_positive_count_lt_3"":1,""sqi_ge_50_fraction_lt_80pct"":292}",722,false
strict,sqi_ge_20__bis30s__drug600s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_20__bis30s__drug600s,120,0,0,737,1723,10,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":719,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":289}",719,false
strict,sqi_ge_20__bis30s__drug600s,300,0,19,622,1704,125,"{""bis_10_100_fraction_lt_90pct"":618,""sqi_ge_50_fraction_lt_80pct"":217}",618,false
strict,sqi_ge_20__bis30s__drug600s,600,0,329,228,1394,519,"{""bis_10_100_fraction_lt_90pct"":225,""sqi_ge_50_fraction_lt_80pct"":61}",225,false
strict,sqi_ge_50__bis10s__drug30s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis10s__drug30s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis10s__drug30s,120,0,0,735,1723,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":717,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":287}",717,false
strict,sqi_ge_50__bis10s__drug30s,300,0,38,574,1685,173,"{""bis_10_100_fraction_lt_90pct"":570,""sqi_ge_50_fraction_lt_80pct"":184}",570,false
strict,sqi_ge_50__bis10s__drug30s,600,0,410,176,1313,571,"{""bis_10_100_fraction_lt_90pct"":174,""sqi_ge_50_fraction_lt_80pct"":39}",174,false
strict,sqi_ge_50__bis10s__drug60s,30,0,0,741,1723,6,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":721,""common_span_lt_30m"":8,""sqi_ge_50_fraction_lt_80pct"":291}",721,false
strict,sqi_ge_50__bis10s__drug60s,60,0,0,739,1723,8,"{""anesthesia_duration_lt_60m"":23,""bis_10_100_fraction_lt_90pct"":720,""common_span_lt_30m"":7,""sqi_ge_50_fraction_lt_80pct"":290}",720,false
strict,sqi_ge_50__bis10s__drug60s,120,0,0,735,1723,12,"{""anesthesia_duration_lt_60m"":22,""bis_10_100_fraction_lt_90pct"":717,""common_span_lt_30m"":5,""sqi_ge_50_fraction_lt_80pct"":287}",717,false
strict,sqi_ge_50__bis10s__drug60s,300,0,37,574,1686,173,"{""bis_10_100_fraction_lt_90pct"":570,""sqi_ge_50_fraction_lt_80pct"":184}",570,false
